kernel,Outer,Inner,Iter,VarDecl,refExpr,intLiteral,floatLiteral,mem_to,mem_from,add_sub_int,add_sub_double,mul_int,mul_double,div_double,assign_int,assign_double,runtime1,runtime
455,5805,6965,40431825,2,3646,913,1,369937400,369937400,1366,455,911,455,0,1,457,296210,0.29621
855,5805,6965,40431825,2,6846,1713,1,410801400,410801400,2566,855,1711,855,0,1,857,657551,0.657551
1255,5805,6965,40431825,2,10046,2513,1,451665400,451665400,3766,1255,2511,1255,0,1,1257,237970,0.23797
1655,5805,6965,40431825,2,13246,3313,1,492529400,492529400,4966,1655,3311,1655,0,1,1657,37817,0.037817
2055,5805,6965,40431825,2,16446,4113,1,533393400,533393400,6166,2055,4111,2055,0,1,2057,447735,0.447735
2455,5805,6965,40431825,2,19646,4913,1,574257400,574257400,7366,2455,4911,2455,0,1,2457,3512321,3.512321
2855,5805,6965,40431825,2,22846,5713,1,615121400,615121400,8566,2855,5711,2855,0,1,2857,123355,0.123355
3255,5805,6965,40431825,2,26046,6513,1,655985400,655985400,9766,3255,6511,3255,0,1,3257,25865,0.025865
3655,5805,6965,40431825,2,29246,7313,1,696849400,696849400,10966,3655,7311,3655,0,1,3657,1434912,1.434912
4055,5805,6965,40431825,2,32446,8113,1,737713400,737713400,12166,4055,8111,4055,0,1,4057,678477,0.678477
4455,5805,6965,40431825,2,35646,8913,1,778577400,778577400,13366,4455,8911,4455,0,1,4457,663040,0.66304
4855,5805,6965,40431825,2,38846,9713,1,819441400,819441400,14566,4855,9711,4855,0,1,4857,335977,0.335977
5255,5805,6965,40431825,2,42046,10513,1,860305400,860305400,15766,5255,10511,5255,0,1,5257,420098,0.420098
5655,5805,6965,40431825,2,45246,11313,1,901169400,901169400,16966,5655,11311,5655,0,1,5657,5967267,5.967267
