Kernel, Architechture, Vendor, No of CPUs, Cycle(MHz), L1(KB), L2(KB), L3(KB), RAM(GB), Available Threads, Num Iterations, varDecl, refExpr, intLiteral, floatLiteral, add_int, add_float, sub_int, sub_float, mul_int, mul_float, div_int, div_float, rem_int, rem_float, shl_int, shl_float, shr_int, shr_float, assign_int, assign_float, mulAssign_int, mulAssign_float, divAssign_int, divAssign_float, remAssign_int, remAssign_float, addAssign_int, addAssign_float, subAssign_int, subAssign_float, shlAssign_int, shlAssign_float, shrAssign_int, shrAssign_float, postInc_int, postInc_float, postDec_int, postDec_float, preInc_int, preInc_float, preDec_int, preDec_float,Execution Time
kernel_1100_1100_801_655_626_56,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12402710,9902,1100,0,882999,0,0,0,722253,0,0,0,0,0,0,0,0,3300,1605252,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.444
kernel_1100_1100_801_655_626_57,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,17704004,12102,1100,882999,882999,0,0,0,722253,0,0,0,0,0,0,0,0,887399,1605252,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,10.059
kernel_1100_1100_801_655_626_58,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,16739528,12102,1100,0,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,726653,1605252,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,9.676
kernel_1100_1100_801_655_626_59,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,22040822,14302,1100,882999,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,1610752,1605252,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,12.291
kernel_1100_1100_801_655_626_60,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,15167306,12102,1100,0,882999,0,0,0,722253,0,0,0,0,0,0,0,0,4400,1605252,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,9.742
kernel_1100_1100_801_655_626_61,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,20468600,14302,1100,882999,882999,0,0,0,722253,0,0,0,0,0,0,0,0,888499,1605252,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,12.341
kernel_1100_1100_801_655_626_62,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,19504124,14302,1100,0,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,727753,1605252,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,11.971
kernel_1100_1100_801_655_626_63,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,24805418,16502,1100,882999,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,1611852,1605252,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,6601,0,0,0,0,0,0,0,14.572
kernel_1100_1100_801_655_626_64,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,1769300,5502,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884100,0,0,0,0,0,0,0,2.838
kernel_1100_1100_801_655_626_65,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7070594,7702,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,885199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885200,0,0,0,0,0,0,0,5.450
kernel_1100_1100_801_655_626_66,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,6106118,7702,1100,0,0,0,0,722253,0,0,0,0,0,0,0,0,0,724453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885200,0,0,0,0,0,0,0,5.069
kernel_1100_1100_801_655_626_67,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,11407412,9902,1100,882999,0,0,0,722253,0,0,0,0,0,0,0,0,0,1608552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.696
kernel_1100_1100_801_655_626_68,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,4533896,7702,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,885200,0,0,0,0,0,0,0,5.130
kernel_1100_1100_801_655_626_69,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9835190,9902,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,886299,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.742
kernel_1100_1100_801_655_626_70,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,8870714,9902,1100,0,0,0,0,722253,0,0,0,0,0,0,0,0,0,725553,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.362
kernel_1100_1100_801_655_626_71,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,14172008,12102,1100,882999,0,0,0,722253,0,0,0,0,0,0,0,0,0,1609652,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,9.978
kernel_1100_1100_801_655_626_72,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7070594,7702,1100,0,882999,0,0,0,0,0,0,0,0,0,0,0,0,2200,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885200,0,0,0,0,0,0,0,5.604
kernel_1100_1100_801_655_626_73,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12371888,9902,1100,882999,882999,0,0,0,0,0,0,0,0,0,0,0,0,886299,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,8.217
kernel_1100_1100_801_655_626_74,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,11407412,9902,1100,0,882999,0,0,722253,0,0,0,0,0,0,0,0,0,725553,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.836
kernel_1100_1100_801_655_626_75,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,16708706,12102,1100,882999,882999,0,0,722253,0,0,0,0,0,0,0,0,0,1609652,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,10.452
kernel_1100_1100_801_655_626_76,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9835190,9902,1100,0,882999,0,0,0,0,0,0,0,0,0,0,0,0,3300,882999,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.897
kernel_1100_1100_801_655_626_77,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,15136484,12102,1100,882999,882999,0,0,0,0,0,0,0,0,0,0,0,0,887399,882999,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,10.503
kernel_1100_1100_801_655_626_78,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,14172008,12102,1100,0,882999,0,0,722253,0,0,0,0,0,0,0,0,0,726653,882999,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,10.128
kernel_1100_1100_801_655_626_79,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,19473302,14302,1100,882999,882999,0,0,722253,0,0,0,0,0,0,0,0,0,1610752,882999,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.729
kernel_1100_1100_801_655_626_80,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,6106118,7702,1100,0,0,0,0,0,722253,0,0,0,0,0,0,0,0,2200,722253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885200,0,0,0,0,0,0,0,4.988
kernel_1100_1100_801_655_626_81,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,11407412,9902,1100,882999,0,0,0,0,722253,0,0,0,0,0,0,0,0,886299,722253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.722
kernel_1100_1100_801_655_626_82,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,10442936,9902,1100,0,0,0,0,722253,722253,0,0,0,0,0,0,0,0,725553,722253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.241
kernel_1100_1100_801_655_626_83,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,15744230,12102,1100,882999,0,0,0,722253,722253,0,0,0,0,0,0,0,0,1609652,722253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,9.835
kernel_1100_1100_801_655_626_84,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,8870714,9902,1100,0,0,0,0,0,722253,0,0,0,0,0,0,0,0,3300,722253,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.321
kernel_1100_1100_801_655_626_85,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,14172008,12102,1100,882999,0,0,0,0,722253,0,0,0,0,0,0,0,0,887399,722253,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,9.891
kernel_1100_1100_801_655_626_86,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,13207532,12102,1100,0,0,0,0,722253,722253,0,0,0,0,0,0,0,0,726653,722253,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,9.517
kernel_1100_1100_801_655_626_87,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,18508826,14302,1100,882999,0,0,0,722253,722253,0,0,0,0,0,0,0,0,1610752,722253,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.119
kernel_1100_1100_801_655_626_88,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,11407412,9902,1100,0,882999,0,0,0,722253,0,0,0,0,0,0,0,0,3300,1605252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.765
kernel_1100_1100_801_655_626_89,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,16708706,12102,1100,882999,882999,0,0,0,722253,0,0,0,0,0,0,0,0,887399,1605252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,10.465
kernel_1100_1100_801_655_626_90,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,15744230,12102,1100,0,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,726653,1605252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,9.982
kernel_1100_1100_801_655_626_91,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,21045524,14302,1100,882999,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,1610752,1605252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.586
kernel_1100_1100_801_655_626_92,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,14172008,12102,1100,0,882999,0,0,0,722253,0,0,0,0,0,0,0,0,4400,1605252,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,10.041
kernel_1100_1100_801_655_626_93,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,19473302,14302,1100,882999,882999,0,0,0,722253,0,0,0,0,0,0,0,0,888499,1605252,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.647
kernel_1100_1100_801_655_626_94,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,18508826,14302,1100,0,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,727753,1605252,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.289
kernel_1100_1100_801_655_626_95,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,23810120,16502,1100,882999,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,1611852,1605252,0,0,0,0,0,0,690324,0,0,0,0,0,0,0,889600,0,0,0,0,0,0,0,14.881
kernel_1100_1100_801_655_626_96,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,4533896,7702,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,885200,0,0,0,0,0,0,0,5.138
kernel_1100_1100_801_655_626_97,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9835190,9902,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,886299,0,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.746
kernel_1100_1100_801_655_626_98,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,8870714,9902,1100,0,0,0,0,722253,0,0,0,0,0,0,0,0,0,725553,0,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.370
kernel_1100_1100_801_655_626_99,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,14172008,12102,1100,882999,0,0,0,722253,0,0,0,0,0,0,0,0,0,1609652,0,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,9.978
kernel_1100_1100_801_655_626_100,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,7298492,9902,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.431
kernel_1100_1100_801_655_626_101,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12599786,12102,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,887399,0,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,10.035
kernel_1100_1100_801_655_626_102,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,11635310,12102,1100,0,0,0,0,722253,0,0,0,0,0,0,0,0,0,726653,0,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,9.659
kernel_1100_1100_801_655_626_103,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,16936604,14302,1100,882999,0,0,0,722253,0,0,0,0,0,0,0,0,0,1610752,0,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.266
kernel_1100_1100_801_655_626_104,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9835190,9902,1100,0,882999,0,0,0,0,0,0,0,0,0,0,0,0,3300,882999,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.904
kernel_1100_1100_801_655_626_105,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,15136484,12102,1100,882999,882999,0,0,0,0,0,0,0,0,0,0,0,0,887399,882999,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,10.508
kernel_1100_1100_801_655_626_106,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,14172008,12102,1100,0,882999,0,0,722253,0,0,0,0,0,0,0,0,0,726653,882999,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,10.147
kernel_1100_1100_801_655_626_107,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,19473302,14302,1100,882999,882999,0,0,722253,0,0,0,0,0,0,0,0,0,1610752,882999,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.742
kernel_1100_1100_801_655_626_108,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,12599786,12102,1100,0,882999,0,0,0,0,0,0,0,0,0,0,0,0,4400,882999,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,10.195
kernel_1100_1100_801_655_626_109,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,17901080,14302,1100,882999,882999,0,0,0,0,0,0,0,0,0,0,0,0,888499,882999,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.794
kernel_1100_1100_801_655_626_110,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,16936604,14302,1100,0,882999,0,0,722253,0,0,0,0,0,0,0,0,0,727753,882999,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.424
kernel_1100_1100_801_655_626_111,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,22237898,16502,1100,882999,882999,0,0,722253,0,0,0,0,0,0,0,0,0,1611852,882999,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,889600,0,0,0,0,0,0,0,15.032
kernel_1100_1100_801_655_626_112,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,8870714,9902,1100,0,0,0,0,0,722253,0,0,0,0,0,0,0,0,3300,722253,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,886300,0,0,0,0,0,0,0,7.286
kernel_1100_1100_801_655_626_113,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,14172008,12102,1100,882999,0,0,0,0,722253,0,0,0,0,0,0,0,0,887399,722253,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,9.898
kernel_1100_1100_801_655_626_114,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,13207532,12102,1100,0,0,0,0,722253,722253,0,0,0,0,0,0,0,0,726653,722253,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,9.521
kernel_1100_1100_801_655_626_115,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,18508826,14302,1100,882999,0,0,0,722253,722253,0,0,0,0,0,0,0,0,1610752,722253,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.128
kernel_1100_1100_801_655_626_116,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,11635310,12102,1100,0,0,0,0,0,722253,0,0,0,0,0,0,0,0,4400,722253,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,9.583
kernel_1100_1100_801_655_626_117,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,16936604,14302,1100,882999,0,0,0,0,722253,0,0,0,0,0,0,0,0,888499,722253,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.204
kernel_1100_1100_801_655_626_118,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,15972128,14302,1100,0,0,0,0,722253,722253,0,0,0,0,0,0,0,0,727753,722253,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,11.812
kernel_1100_1100_801_655_626_119,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,21273422,16502,1100,882999,0,0,0,722253,722253,0,0,0,0,0,0,0,0,1611852,722253,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,889600,0,0,0,0,0,0,0,14.419
kernel_1100_1100_801_655_626_120,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,14172008,12102,1100,0,882999,0,0,0,722253,0,0,0,0,0,0,0,0,4400,1605252,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,887400,0,0,0,0,0,0,0,10.051
kernel_1100_1100_801_655_626_121,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,19473302,14302,1100,882999,882999,0,0,0,722253,0,0,0,0,0,0,0,0,888499,1605252,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.655
kernel_1100_1100_801_655_626_122,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,18508826,14302,1100,0,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,727753,1605252,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.416
kernel_1100_1100_801_655_626_123,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,23810120,16502,1100,882999,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,1611852,1605252,0,0,0,0,0,0,0,690324,0,0,0,0,0,0,889600,0,0,0,0,0,0,0,14.887
kernel_1100_1100_801_655_626_124,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,16936604,14302,1100,0,882999,0,0,0,722253,0,0,0,0,0,0,0,0,5500,1605252,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,888500,0,0,0,0,0,0,0,12.346
kernel_1100_1100_801_655_626_125,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,22237898,16502,1100,882999,882999,0,0,0,722253,0,0,0,0,0,0,0,0,889599,1605252,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,889600,0,0,0,0,0,0,0,14.953
kernel_1100_1100_801_655_626_126,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,21273422,16502,1100,0,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,728853,1605252,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,889600,0,0,0,0,0,0,0,14.594
kernel_1100_1100_801_655_626_127,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,26574716,18702,1100,882999,882999,0,0,722253,722253,0,0,0,0,0,0,0,0,1612952,1605252,0,0,0,0,0,0,690324,690324,0,0,0,0,0,0,890700,0,0,0,0,0,0,0,17.182
kernel_1100_1100_801_655_9_0,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,2,3302,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.234
kernel_1100_1100_801_655_9_1,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,5301296,5502,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,884099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,2.844
kernel_1100_1100_801_655_9_2,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,4336820,5502,1100,0,0,0,0,722253,0,0,0,0,0,0,0,0,0,723353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,2.460
kernel_1100_1100_801_655_9_3,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9638114,7702,1100,882999,0,0,0,722253,0,0,0,0,0,0,0,0,0,1607452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,5.071
kernel_1100_1100_801_655_9_4,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,47330,5502,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,0.266
kernel_1100_1100_801_655_9_5,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,5348624,7702,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,885199,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,2.875
kernel_1100_1100_801_655_9_6,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,4384148,7702,1100,0,0,0,0,722253,0,0,0,0,0,0,0,0,0,724453,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,2.497
kernel_1100_1100_801_655_9_7,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9685442,9902,1100,882999,0,0,0,722253,0,0,0,0,0,0,0,0,0,1608552,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,5.109
kernel_1100_1100_801_655_9_8,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,5301296,5502,1100,0,882999,0,0,0,0,0,0,0,0,0,0,0,0,1100,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,2.999
kernel_1100_1100_801_655_9_9,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,10602590,7702,1100,882999,882999,0,0,0,0,0,0,0,0,0,0,0,0,885199,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,5.609
kernel_1100_1100_801_655_9_10,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9638114,7702,1100,0,882999,0,0,722253,0,0,0,0,0,0,0,0,0,724453,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,5.234
kernel_1100_1100_801_655_9_11,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,14939408,9902,1100,882999,882999,0,0,722253,0,0,0,0,0,0,0,0,0,1608552,882999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.968
kernel_1100_1100_801_655_9_12,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,5348624,7702,1100,0,882999,0,0,0,0,0,0,0,0,0,0,0,0,2200,882999,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,3.027
kernel_1100_1100_801_655_9_13,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,10649918,9902,1100,882999,882999,0,0,0,0,0,0,0,0,0,0,0,0,886299,882999,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,5.635
kernel_1100_1100_801_655_9_14,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9685442,9902,1100,0,882999,0,0,722253,0,0,0,0,0,0,0,0,0,725553,882999,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,5.254
kernel_1100_1100_801_655_9_15,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,14986736,12102,1100,882999,882999,0,0,722253,0,0,0,0,0,0,0,0,0,1609652,882999,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,7.863
kernel_1100_1100_801_655_9_16,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,4336820,5502,1100,0,0,0,0,0,722253,0,0,0,0,0,0,0,0,1100,722253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,2.385
kernel_1100_1100_801_655_9_17,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,9638114,7702,1100,882999,0,0,0,0,722253,0,0,0,0,0,0,0,0,885199,722253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,4.993
kernel_1100_1100_801_655_9_18,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,8673638,7702,1100,0,0,0,0,722253,722253,0,0,0,0,0,0,0,0,724453,722253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,4.615
kernel_1100_1100_801_655_9_19,x86_64,Intel,40,1000,640,20480,27648,187.57,28,1100,3301,13974932,9902,1100,882999,0,0,0,722253,722253,0,0,0,0,0,0,0,0,1608552,722253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,7.227
